step_idx,timestamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,dvl_vel_x,dvl_vel_y,dvl_vel_z,dvl_alt,imu_orient_x,imu_orient_y,imu_orient_z,imu_orient_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z
1113,892.927,419.889,-117.969,13.734,0.018,0.025,-0.823,0.568,0.000,0.000,0.000,-1.000,0.018,0.025,-0.823,0.568,-0.000,0.058,-0.001,0.577,0.204,-9.784
1114,893.696,419.732,-118.384,13.747,0.018,0.025,-0.823,0.567,0.000,0.000,0.000,-1.000,0.018,0.025,-0.823,0.567,0.000,-0.045,-0.001,0.573,0.204,-9.787
1115,894.364,419.588,-118.763,13.761,0.006,0.017,-0.823,0.567,0.000,0.000,0.000,-1.000,0.006,0.017,-0.823,0.567,0.000,-0.018,-0.001,0.284,0.204,-9.796
1116,895.133,419.431,-119.176,13.780,0.012,0.021,-0.823,0.567,0.000,0.000,0.000,-1.000,0.012,0.021,-0.823,0.567,0.000,0.034,-0.001,0.416,0.204,-9.794
1117,895.801,419.294,-119.534,13.800,0.017,0.024,-0.824,0.566,0.000,0.000,0.000,-1.000,0.017,0.024,-0.824,0.566,0.000,-0.002,-0.001,0.541,0.204,-9.792
1118,896.904,419.069,-120.126,13.833,0.010,0.019,-0.824,0.566,0.000,0.000,0.000,-1.000,0.010,0.019,-0.824,0.566,0.000,-0.006,-0.001,0.364,0.204,-9.798
1119,897.639,418.919,-120.518,13.858,0.012,0.021,-0.824,0.566,0.000,0.000,0.000,-1.000,0.012,0.021,-0.824,0.566,0.000,0.015,-0.001,0.425,0.204,-9.797
1120,898.341,418.776,-120.893,13.882,0.014,0.022,-0.824,0.565,0.000,0.000,0.000,-1.000,0.014,0.022,-0.824,0.565,0.000,-0.002,-0.001,0.478,0.204,-9.796
1121,899.411,418.557,-121.463,13.919,0.011,0.020,-0.825,0.565,0.000,0.000,0.000,-1.000,0.011,0.020,-0.825,0.565,0.000,-0.002,-0.001,0.402,0.204,-9.798
1122,900.179,418.399,-121.872,13.947,0.012,0.021,-0.825,0.565,0.000,0.000,0.000,-1.000,0.012,0.021,-0.825,0.565,0.000,0.006,-0.001,0.431,0.204,-9.798
1123,900.847,418.262,-122.227,13.972,0.013,0.022,-0.825,0.564,0.000,0.000,0.000,-1.000,0.013,0.022,-0.825,0.564,0.000,-0.001,-0.001,0.452,0.204,-9.797
1124,901.950,418.035,-122.813,14.013,0.012,0.021,-0.826,0.564,0.000,0.000,0.000,-1.000,0.012,0.021,-0.826,0.564,0.000,-0.001,-0.001,0.419,0.204,-9.798
1125,902.686,417.884,-123.204,14.040,0.012,0.021,-0.826,0.563,0.000,0.000,0.000,-1.000,0.012,0.021,-0.826,0.563,0.000,0.003,-0.001,0.432,0.204,-9.798
1126,903.387,417.739,-123.576,14.066,0.013,0.021,-0.826,0.563,0.000,0.000,0.000,-1.000,0.013,0.021,-0.826,0.563,0.000,-0.001,-0.001,0.440,0.204,-9.798
1127,904.122,417.586,-123.966,14.094,0.012,0.021,-0.826,0.563,0.000,0.000,0.000,-1.000,0.012,0.021,-0.826,0.563,0.000,-0.001,-0.001,0.429,0.204,-9.798
1128,904.824,417.441,-124.338,14.121,0.012,0.021,-0.827,0.562,0.000,0.000,0.000,-1.000,0.012,0.021,-0.827,0.562,0.000,0.001,-0.001,0.428,0.204,-9.798
1129,905.894,417.219,-124.905,14.161,0.013,0.021,-0.827,0.562,0.000,0.000,0.000,-1.000,0.013,0.021,-0.827,0.562,0.000,-0.000,-0.001,0.436,0.204,-9.798
1130,906.629,417.066,-125.294,14.189,0.012,0.021,-0.827,0.562,0.000,0.000,0.000,-1.000,0.012,0.021,-0.827,0.562,0.000,-0.001,-0.001,0.431,0.204,-9.798
1131,907.330,416.912,-125.683,14.217,0.012,0.021,-0.827,0.561,0.000,0.000,0.000,-1.000,0.012,0.021,-0.827,0.561,0.000,0.000,-0.001,0.431,0.204,-9.798
1132,908.399,416.688,-126.249,14.258,0.012,0.021,-0.828,0.561,0.000,0.000,0.000,-1.000,0.012,0.021,-0.828,0.561,0.000,-0.000,-0.001,0.434,0.204,-9.798
1133,909.168,416.527,-126.655,14.287,0.012,0.021,-0.828,0.560,0.000,0.000,0.000,-1.000,0.012,0.021,-0.828,0.560,0.000,-0.000,-0.001,0.432,0.204,-9.798
1134,909.836,416.387,-127.008,14.313,0.012,0.021,-0.828,0.560,0.000,0.000,0.000,-1.000,0.012,0.021,-0.828,0.560,0.000,0.000,-0.001,0.432,0.204,-9.798
1135,910.942,416.154,-127.591,14.355,0.012,0.021,-0.828,0.560,0.000,0.000,0.000,-1.000,0.012,0.021,-0.828,0.560,0.000,-0.000,-0.001,0.433,0.204,-9.798
1136,911.679,415.999,-127.979,14.383,0.012,0.021,-0.829,0.559,0.000,0.000,0.000,-1.000,0.012,0.021,-0.829,0.559,0.000,-0.000,-0.001,0.432,0.204,-9.798
1137,912.380,415.851,-128.349,14.409,0.012,0.021,-0.829,0.559,0.000,0.000,0.000,-1.000,0.012,0.021,-0.829,0.559,0.000,0.000,-0.001,0.433,0.204,-9.798
1138,913.115,415.695,-128.737,14.437,0.013,0.021,-0.829,0.559,0.000,0.000,0.000,-1.000,0.013,0.021,-0.829,0.559,0.000,0.000,-0.001,0.433,0.204,-9.798
1139,913.816,415.546,-129.107,14.464,0.013,0.021,-0.829,0.558,0.000,0.000,0.000,-1.000,0.013,0.021,-0.829,0.558,0.000,-0.000,-0.001,0.433,0.204,-9.798
1140,914.886,415.318,-129.671,14.505,0.013,0.021,-0.830,0.558,0.000,0.000,0.000,-1.000,0.013,0.021,-0.830,0.558,0.000,0.000,-0.001,0.433,0.204,-9.798
1141,915.655,415.154,-130.076,14.534,0.013,0.021,-0.830,0.557,0.000,0.000,0.000,-1.000,0.013,0.021,-0.830,0.557,0.000,0.000,-0.001,0.434,0.204,-9.798
1142,916.323,415.011,-130.428,14.560,0.013,0.021,-0.830,0.557,0.000,0.000,0.000,-1.000,0.013,0.021,-0.830,0.557,0.000,0.000,-0.001,0.433,0.204,-9.798
1143,917.392,414.783,-130.988,14.601,0.022,0.027,-0.830,0.556,0.000,0.000,0.000,-1.000,0.022,0.027,-0.830,0.556,0.000,0.013,-0.001,0.654,0.204,-9.788
1144,918.161,414.618,-131.391,14.630,0.019,0.026,-0.830,0.556,0.000,0.000,0.000,-1.000,0.019,0.026,-0.830,0.556,0.000,-0.019,-0.001,0.593,0.204,-9.791
1145,918.829,414.476,-131.740,14.654,0.016,0.023,-0.830,0.556,0.000,0.000,0.000,-1.000,0.016,0.023,-0.830,0.556,0.000,-0.001,-0.001,0.512,0.204,-9.794
1146,919.932,414.233,-132.334,14.697,0.020,0.026,-0.831,0.556,0.000,0.000,0.000,-1.000,0.020,0.026,-0.831,0.556,0.000,0.004,-0.001,0.611,0.204,-9.790
1147,920.668,414.075,-132.718,14.724,0.019,0.025,-0.831,0.556,0.000,0.000,0.000,-1.000,0.019,0.025,-0.831,0.556,0.000,-0.008,-0.001,0.579,0.204,-9.791
1148,921.369,413.924,-133.084,14.750,0.017,0.024,-0.831,0.556,0.000,0.000,0.000,-1.000,0.017,0.024,-0.831,0.556,0.000,0.001,-0.001,0.548,0.204,-9.792
1149,922.104,413.767,-133.468,14.777,0.019,0.025,-0.831,0.555,0.000,0.000,0.000,-1.000,0.019,0.025,-0.831,0.555,0.000,0.005,-0.001,0.579,0.204,-9.791
1150,922.806,413.616,-133.834,14.802,0.019,0.025,-0.831,0.555,0.000,0.000,0.000,-1.000,0.019,0.025,-0.831,0.555,0.000,-0.002,-0.001,0.587,0.204,-9.791
1151,923.876,413.386,-134.393,14.841,0.018,0.025,-0.831,0.555,0.000,0.000,0.000,-1.000,0.018,0.025,-0.831,0.555,0.000,0.000,-0.001,0.563,0.204,-9.792
1152,924.644,413.220,-134.794,14.869,0.019,0.025,-0.831,0.555,0.000,0.000,0.000,-1.000,0.019,0.025,-0.831,0.555,0.000,0.002,-0.001,0.577,0.204,-9.791
1153,925.312,413.076,-135.142,14.894,0.019,0.025,-0.831,0.555,0.000,0.000,0.000,-1.000,0.019,0.025,-0.831,0.555,0.000,-0.001,-0.001,0.579,0.204,-9.791
1154,926.415,412.838,-135.718,14.934,0.018,0.025,-0.832,0.554,0.000,0.000,0.000,-1.000,0.018,0.025,-0.832,0.554,0.000,0.000,-0.001,0.569,0.204,-9.791
1155,927.150,412.679,-136.101,14.961,0.019,0.025,-0.832,0.554,0.000,0.000,0.000,-1.000,0.019,0.025,-0.832,0.554,0.000,0.001,-0.001,0.575,0.204,-9.791
1156,927.852,412.527,-136.467,14.986,0.019,0.025,-0.832,0.554,0.000,0.000,0.000,-1.000,0.019,0.025,-0.832,0.554,0.000,-0.000,-0.000,0.576,0.204,-9.791
1157,928.922,412.295,-137.024,15.025,0.018,0.025,-0.832,0.554,0.000,0.000,0.000,-1.000,0.018,0.025,-0.832,0.554,0.000,0.000,-0.001,0.572,0.204,-9.791
1158,929.691,412.129,-137.425,15.053,0.019,0.025,-0.832,0.554,0.000,0.000,0.000,-1.000,0.019,0.025,-0.832,0.554,0.000,0.000,-0.001,0.575,0.204,-9.791
1159,930.358,411.983,-137.763,14.961,0.010,0.018,-0.852,0.522,0.000,0.000,0.000,-1.000,0.010,0.018,-0.852,0.522,0.009,-0.039,-0.121,0.246,0.173,-10.221
1160,931.462,411.763,-138.204,14.464,-0.008,-0.016,0.881,-0.474,0.000,0.000,0.000,-1.000,0.008,0.016,-0.881,0.474,0.002,0.014,-0.095,0.191,0.162,-9.919
1161,932.197,411.615,-138.447,14.136,-0.021,-0.024,0.882,-0.471,0.000,0.000,0.000,-1.000,0.021,0.024,-0.882,0.471,0.001,0.037,0.005,0.621,0.202,-9.595
1162,932.899,411.465,-138.680,13.941,-0.023,-0.024,0.881,-0.472,0.000,0.000,0.000,-1.000,0.023,0.024,-0.881,0.472,-0.000,-0.021,0.003,0.669,0.204,-9.670
1163,933.634,411.290,-138.945,13.798,-0.016,-0.021,0.881,-0.473,0.000,0.000,0.000,-1.000,0.016,0.021,-0.881,0.473,0.000,-0.011,0.002,0.505,0.206,-9.715
1164,934.336,411.110,-139.217,13.701,-0.018,-0.022,0.880,-0.474,0.000,0.000,0.000,-1.000,0.018,0.022,-0.880,0.474,0.000,0.019,0.001,0.554,0.206,-9.736
1165,935.405,410.815,-139.663,13.604,-0.022,-0.024,0.880,-0.474,0.000,0.000,0.000,-1.000,0.022,0.024,-0.880,0.474,0.000,-0.005,0.001,0.643,0.205,-9.751
1166,936.174,410.590,-140.004,13.560,-0.020,-0.023,0.880,-0.474,0.000,0.000,0.000,-1.000,0.020,0.023,-0.880,0.474,0.000,-0.003,0.000,0.583,0.205,-9.762
1167,936.842,410.388,-140.310,13.536,-0.021,-0.023,0.880,-0.474,0.000,0.000,0.000,-1.000,0.021,0.023,-0.880,0.474,0.000,0.008,0.000,0.603,0.204,-9.767
1168,937.911,410.056,-140.814,13.516,-0.023,-0.024,0.880,-0.474,0.000,0.000,0.000,-1.000,0.023,0.024,-0.880,0.474,0.000,-0.003,-0.000,0.629,0.204,-9.772
1169,938.680,409.815,-141.180,13.513,-0.022,-0.024,0.880,-0.474,0.000,0.000,0.000,-1.000,0.022,0.024,-0.880,0.474,0.000,-0.002,-0.000,0.595,0.204,-9.777
1170,939.348,409.605,-141.500,13.516,-0.022,-0.024,0.880,-0.474,0.000,0.000,0.000,-1.000,0.022,0.024,-0.880,0.474,0.000,0.003,-0.000,0.599,0.204,-9.780
1171,940.117,409.364,-141.867,13.526,-0.023,-0.024,0.880,-0.474,0.000,0.000,0.000,-1.000,0.023,0.024,-0.880,0.474,0.000,-0.000,-0.000,0.612,0.204,-9.781
1172,940.819,409.144,-142.201,13.538,-0.022,-0.024,0.880,-0.474,0.000,0.000,0.000,-1.000,0.022,0.024,-0.880,0.474,0.000,-0.002,-0.000,0.601,0.204,-9.784
1173,941.890,408.809,-142.710,13.562,-0.022,-0.024,0.880,-0.474,0.000,0.000,0.000,-1.000,0.022,0.024,-0.880,0.474,0.000,0.001,-0.000,0.597,0.204,-9.786
1174,942.624,408.580,-143.059,13.581,-0.022,-0.024,0.880,-0.474,0.000,0.000,0.000,-1.000,0.022,0.024,-0.880,0.474,0.000,-0.000,-0.000,0.602,0.204,-9.786
1175,943.326,408.361,-143.391,13.601,-0.022,-0.024,0.880,-0.474,0.000,0.000,0.000,-1.000,0.022,0.024,-0.880,0.474,0.000,-0.001,-0.001,0.598,0.204,-9.787
1176,944.395,408.028,-143.897,13.633,-0.022,-0.024,0.880,-0.473,0.000,0.000,0.000,-1.000,0.022,0.024,-0.880,0.473,0.000,0.000,-0.000,0.596,0.204,-9.788
1177,945.164,407.778,-144.276,13.658,-0.022,-0.024,0.880,-0.473,0.000,0.000,0.000,-1.000,0.022,0.024,-0.880,0.473,0.000,-0.000,-0.001,0.598,0.204,-9.788
1178,945.832,407.570,-144.591,13.680,-0.022,-0.024,0.880,-0.473,0.000,0.000,0.000,-1.000,0.022,0.024,-0.880,0.473,0.000,-0.000,-0.001,0.597,0.204,-9.789
1179,946.935,407.225,-145.114,13.716,-0.007,-0.016,0.881,-0.473,0.000,0.000,0.000,-1.000,0.007,0.016,-0.881,0.473,0.000,-0.016,-0.001,0.273,0.204,-9.801
1180,947.670,406.995,-145.463,13.741,-0.011,-0.018,0.881,-0.472,0.000,0.000,0.000,-1.000,0.011,0.018,-0.881,0.472,0.000,0.027,-0.001,0.364,0.204,-9.799
1181,948.372,406.774,-145.795,13.766,-0.016,-0.021,0.881,-0.472,0.000,0.000,0.000,-1.000,0.016,0.021,-0.881,0.472,0.000,-0.000,-0.001,0.475,0.204,-9.797
1182,949.107,406.542,-146.145,13.792,-0.012,-0.018,0.882,-0.471,0.000,0.000,0.000,-1.000,0.012,0.018,-0.882,0.471,0.000,-0.015,-0.001,0.382,0.204,-9.800
1183,949.809,406.321,-146.478,13.817,-0.011,-0.018,0.882,-0.471,0.000,0.000,0.000,-1.000,0.011,0.018,-0.882,0.471,0.000,0.006,-0.001,0.349,0.204,-9.800
1184,950.879,405.983,-146.984,13.856,-0.014,-0.019,0.882,-0.470,0.000,0.000,0.000,-1.000,0.014,0.019,-0.882,0.470,0.000,-0.000,-0.001,0.425,0.204,-9.799
1185,951.613,405.751,-147.332,13.883,-0.013,-0.019,0.883,-0.470,0.000,0.000,0.000,-1.000,0.013,0.019,-0.883,0.470,0.000,-0.006,-0.001,0.389,0.204,-9.800
1186,952.315,405.528,-147.664,13.909,-0.012,-0.018,0.883,-0.469,0.000,0.000,0.000,-1.000,0.012,0.018,-0.883,0.469,0.000,0.002,-0.001,0.377,0.204,-9.800
1187,953.385,405.189,-148.170,13.948,-0.013,-0.019,0.883,-0.469,0.000,0.000,0.000,-1.000,0.013,0.019,-0.883,0.469,0.000,-0.000,-0.001,0.406,0.204,-9.800
1188,954.154,404.944,-148.533,13.977,-0.013,-0.019,0.883,-0.468,0.000,0.000,0.000,-1.000,0.013,0.019,-0.883,0.468,0.000,-0.002,-0.001,0.391,0.204,-9.800
1189,954.822,404.732,-148.849,14.002,-0.013,-0.018,0.884,-0.468,0.000,0.000,0.000,-1.000,0.013,0.018,-0.884,0.468,0.000,0.001,-0.001,0.387,0.204,-9.800
1190,955.925,404.380,-149.369,14.043,-0.013,-0.019,0.884,-0.467,0.000,0.000,0.000,-1.000,0.013,0.019,-0.884,0.467,0.000,-0.000,-0.001,0.399,0.204,-9.800
1191,956.662,404.145,-149.715,14.070,-0.013,-0.019,0.884,-0.467,0.000,0.000,0.000,-1.000,0.013,0.019,-0.884,0.467,0.000,-0.001,-0.001,0.393,0.204,-9.800
1192,957.364,403.909,-150.061,14.098,-0.013,-0.019,0.884,-0.466,0.000,0.000,0.000,-1.000,0.013,0.019,-0.884,0.466,0.000,0.000,-0.001,0.392,0.204,-9.800
1193,958.099,403.673,-150.407,14.125,-0.013,-0.019,0.885,-0.466,0.000,0.000,0.000,-1.000,0.013,0.019,-0.885,0.466,0.000,0.000,-0.001,0.396,0.204,-9.800
1194,958.801,403.448,-150.737,14.151,-0.013,-0.019,0.885,-0.465,0.000,0.000,0.000,-1.000,0.013,0.019,-0.885,0.465,0.000,-0.000,-0.001,0.395,0.204,-9.800
1195,959.904,403.093,-151.256,14.192,-0.013,-0.019,0.885,-0.465,0.000,0.000,0.000,-1.000,0.013,0.019,-0.885,0.465,0.000,0.000,-0.001,0.394,0.204,-9.800
1196,960.641,402.856,-151.601,14.220,-0.013,-0.019,0.885,-0.464,0.000,0.000,0.000,-1.000,0.013,0.019,-0.885,0.464,0.000,0.000,-0.001,0.395,0.204,-9.800
1197,961.311,402.641,-151.915,14.245,-0.013,-0.019,0.886,-0.464,0.000,0.000,0.000,-1.000,0.013,0.019,-0.886,0.464,0.000,-0.000,-0.001,0.395,0.204,-9.800
1198,962.414,402.284,-152.432,14.286,-0.013,-0.019,0.886,-0.463,0.000,0.000,0.000,-1.000,0.013,0.019,-0.886,0.463,0.000,0.000,-0.001,0.395,0.204,-9.800
1199,963.149,402.046,-152.776,14.313,-0.013,-0.019,0.886,-0.463,0.000,0.000,0.000,-1.000,0.013,0.019,-0.886,0.463,0.000,0.000,-0.001,0.396,0.204,-9.800
1200,963.851,401.818,-153.105,14.339,-0.013,-0.019,0.886,-0.462,0.000,0.000,0.000,-1.000,0.013,0.019,-0.886,0.462,0.000,-0.000,-0.001,0.396,0.204,-9.800
1201,964.933,401.459,-153.621,14.381,-0.013,-0.019,0.887,-0.462,0.000,0.000,0.000,-1.000,0.013,0.019,-0.887,0.462,0.000,0.000,-0.001,0.396,0.204,-9.800
1202,965.669,401.220,-153.965,14.408,-0.013,-0.019,0.887,-0.461,0.000,0.000,0.000,-1.000,0.013,0.019,-0.887,0.461,0.000,0.000,-0.001,0.396,0.204,-9.800
1203,966.374,400.991,-154.293,14.434,-0.013,-0.019,0.887,-0.461,0.000,0.000,0.000,-1.000,0.013,0.019,-0.887,0.461,0.000,0.000,-0.001,0.396,0.204,-9.800
1204,967.111,400.751,-154.636,14.461,-0.013,-0.019,0.887,-0.460,0.000,0.000,0.000,-1.000,0.013,0.019,-0.887,0.460,0.000,0.000,-0.001,0.396,0.204,-9.800
1205,967.813,400.521,-154.964,14.488,-0.013,-0.019,0.888,-0.460,0.000,0.000,0.000,-1.000,0.013,0.019,-0.888,0.460,0.000,0.000,-0.001,0.396,0.204,-9.800
1206,968.884,400.170,-155.463,14.527,-0.013,-0.019,0.888,-0.459,0.000,0.000,0.000,-1.000,0.013,0.019,-0.888,0.459,0.000,0.000,-0.001,0.396,0.204,-9.800
1207,969.651,399.918,-155.821,14.556,-0.013,-0.019,0.888,-0.459,0.000,0.000,0.000,-1.000,0.013,0.019,-0.888,0.459,0.000,0.000,-0.001,0.397,0.204,-9.800
1208,970.353,399.687,-156.148,14.582,-0.013,-0.019,0.888,-0.458,0.000,0.000,0.000,-1.000,0.013,0.019,-0.888,0.458,0.000,0.000,-0.001,0.397,0.204,-9.800
1209,971.423,399.335,-156.645,14.622,-0.013,-0.019,0.889,-0.458,0.000,0.000,0.000,-1.000,0.013,0.019,-0.889,0.458,0.000,0.000,-0.001,0.397,0.204,-9.800
1210,972.192,399.081,-157.003,14.651,-0.013,-0.019,0.889,-0.457,0.000,0.000,0.000,-1.000,0.013,0.019,-0.889,0.457,0.000,0.000,-0.001,0.397,0.204,-9.800
1211,972.860,398.860,-157.313,14.676,-0.013,-0.019,0.889,-0.457,0.000,0.000,0.000,-1.000,0.013,0.019,-0.889,0.457,0.000,0.000,-0.001,0.397,0.204,-9.800
1212,973.934,398.495,-157.825,14.717,-0.013,-0.019,0.890,-0.456,0.000,0.000,0.000,-1.000,0.013,0.019,-0.890,0.456,0.000,0.000,-0.001,0.397,0.204,-9.800
1213,974.702,398.240,-158.182,14.745,-0.013,-0.019,0.890,-0.456,0.000,0.000,0.000,-1.000,0.013,0.019,-0.890,0.456,0.000,0.000,-0.001,0.397,0.204,-9.800
1214,975.404,398.007,-158.507,14.771,-0.013,-0.019,0.890,-0.455,0.000,0.000,0.000,-1.000,0.013,0.019,-0.890,0.455,0.000,0.000,-0.001,0.398,0.204,-9.800
1215,976.139,397.762,-158.848,14.799,-0.013,-0.019,0.890,-0.455,0.000,0.000,0.000,-1.000,0.013,0.019,-0.890,0.455,0.000,0.000,-0.001,0.398,0.204,-9.800
1216,976.841,397.531,-159.169,14.826,-0.036,-0.030,0.890,-0.454,0.000,0.000,0.000,-1.000,0.036,0.030,-0.890,0.454,-0.000,0.102,0.000,0.899,0.204,-9.768
1217,977.910,397.181,-159.656,14.865,-0.042,-0.033,0.889,-0.454,0.000,0.000,0.000,-1.000,0.042,0.033,-0.889,0.454,-0.000,-0.062,0.000,1.020,0.205,-9.759
1218,978.680,396.929,-160.005,14.890,-0.028,-0.026,0.890,-0.455,0.000,0.000,0.000,-1.000,0.028,0.026,-0.890,0.455,-0.000,-0.000,0.001,0.716,0.205,-9.779
1219,979.347,396.711,-160.307,14.912,-0.036,-0.030,0.889,-0.455,0.000,0.000,0.000,-1.000,0.036,0.030,-0.889,0.455,-0.000,0.037,0.000,0.903,0.204,-9.767
1220,980.418,396.362,-160.791,14.947,-0.038,-0.031,0.889,-0.455,0.000,0.000,0.000,-1.000,0.038,0.031,-0.889,0.455,-0.000,-0.022,0.000,0.948,0.205,-9.764
1221,981.186,396.111,-161.139,14.971,-0.033,-0.029,0.889,-0.455,0.000,0.000,0.000,-1.000,0.033,0.029,-0.889,0.455,-0.000,-0.000,0.000,0.837,0.205,-9.771
1222,981.988,395.850,-161.502,14.996,-0.037,-0.031,0.889,-0.455,0.000,0.000,0.000,-1.000,0.037,0.031,-0.889,0.455,-0.000,0.011,0.000,0.920,0.205,-9.765
1223,982.623,395.643,-161.790,15.016,-0.038,-0.031,0.889,-0.455,0.000,0.000,0.000,-1.000,0.038,0.031,-0.889,0.455,-0.000,-0.004,0.000,0.941,0.205,-9.764
1224,983.325,395.415,-162.108,15.037,-0.036,-0.030,0.889,-0.455,0.000,0.000,0.000,-1.000,0.036,0.030,-0.889,0.455,-0.000,-0.006,0.000,0.891,0.205,-9.767
1225,984.394,395.069,-162.580,14.929,-0.012,-0.017,0.907,-0.421,0.000,0.000,0.000,-1.000,0.012,0.017,-0.907,0.421,0.008,-0.085,-0.110,0.235,0.162,-10.192
1226,985.163,394.840,-162.861,14.574,-0.004,-0.013,0.923,-0.385,0.000,0.000,0.000,-1.000,0.004,0.013,-0.923,0.385,-0.000,0.025,-0.094,0.070,0.161,-9.956
1227,985.831,394.666,-163.052,14.294,-0.035,-0.026,0.923,-0.382,0.000,0.000,0.000,-1.000,0.035,0.026,-0.923,0.382,-0.000,0.118,0.005,0.843,0.200,-9.571
1228,986.901,394.357,-163.371,14.017,-0.043,-0.029,0.922,-0.384,0.000,0.000,0.000,-1.000,0.043,0.029,-0.922,0.384,-0.000,-0.062,0.004,1.034,0.205,-9.661
1229,987.670,394.109,-163.623,13.886,-0.028,-0.023,0.922,-0.386,0.000,0.000,0.000,-1.000,0.028,0.023,-0.922,0.386,0.000,-0.001,0.003,0.720,0.206,-9.712
1230,988.371,393.868,-163.866,13.803,-0.038,-0.027,0.921,-0.387,0.000,0.000,0.000,-1.000,0.038,0.027,-0.921,0.387,-0.000,0.039,0.002,0.926,0.205,-9.717
1231,989.106,393.601,-164.138,13.740,-0.044,-0.030,0.921,-0.387,0.000,0.000,0.000,-1.000,0.044,0.030,-0.921,0.387,-0.000,-0.007,0.002,1.046,0.205,-9.719
1232,989.808,393.333,-164.410,13.696,-0.038,-0.027,0.921,-0.388,0.000,0.000,0.000,-1.000,0.038,0.027,-0.921,0.388,-0.000,-0.016,0.002,0.915,0.205,-9.737
1233,990.880,392.911,-164.841,13.656,-0.040,-0.028,0.920,-0.388,0.000,0.000,0.000,-1.000,0.040,0.028,-0.920,0.388,-0.000,0.014,0.001,0.943,0.204,-9.742
1234,991.648,392.603,-165.156,13.641,-0.042,-0.029,0.920,-0.389,0.000,0.000,0.000,-1.000,0.042,0.029,-0.920,0.389,-0.000,-0.005,0.001,0.976,0.204,-9.744
1235,992.316,392.334,-165.432,13.636,-0.039,-0.028,0.920,-0.389,0.000,0.000,0.000,-1.000,0.039,0.028,-0.920,0.389,-0.000,-0.007,0.001,0.923,0.204,-9.752
1236,993.386,391.905,-165.874,13.638,-0.040,-0.028,0.920,-0.389,0.000,0.000,0.000,-1.000,0.040,0.028,-0.920,0.389,-0.000,0.005,0.001,0.932,0.204,-9.755
1237,994.155,391.597,-166.191,13.646,-0.040,-0.028,0.920,-0.390,0.000,0.000,0.000,-1.000,0.040,0.028,-0.920,0.390,-0.000,-0.002,0.000,0.943,0.204,-9.756
1238,994.857,391.316,-166.481,13.656,-0.039,-0.028,0.920,-0.390,0.000,0.000,0.000,-1.000,0.039,0.028,-0.920,0.390,-0.000,-0.003,0.000,0.924,0.204,-9.759
1239,995.926,390.890,-166.921,13.677,-0.040,-0.028,0.920,-0.390,0.000,0.000,0.000,-1.000,0.040,0.028,-0.920,0.390,-0.000,0.001,0.001,0.927,0.204,-9.761
1240,996.696,390.583,-167.239,13.693,-0.031,-0.025,0.920,-0.390,0.000,0.000,0.000,-1.000,0.031,0.025,-0.920,0.390,0.000,-0.081,-0.001,0.768,0.204,-9.779
1241,997.363,390.300,-167.532,13.708,-0.007,-0.014,0.921,-0.390,0.000,0.000,0.000,-1.000,0.007,0.014,-0.921,0.390,-0.000,-0.034,-0.001,0.236,0.204,-9.797
1242,998.131,389.991,-167.852,13.729,-0.016,-0.018,0.921,-0.390,0.000,0.000,0.000,-1.000,0.016,0.018,-0.921,0.390,0.000,0.056,-0.001,0.437,0.204,-9.794
1243,998.833,389.707,-168.145,13.750,-0.026,-0.022,0.921,-0.389,0.000,0.000,0.000,-1.000,0.026,0.022,-0.921,0.389,0.000,-0.003,-0.001,0.650,0.204,-9.788
1244,999.903,389.274,-168.593,13.782,-0.015,-0.017,0.921,-0.389,0.000,0.000,0.000,-1.000,0.015,0.017,-0.921,0.389,0.000,-0.010,-0.001,0.393,0.203,-9.797
1245,1000.674,388.963,-168.914,13.807,-0.018,-0.019,0.921,-0.388,0.000,0.000,0.000,-1.000,0.018,0.019,-0.921,0.388,0.000,0.020,-0.001,0.473,0.204,-9.795
1246,1001.342,388.692,-169.193,13.829,-0.021,-0.020,0.921,-0.388,0.000,0.000,0.000,-1.000,0.021,0.020,-0.921,0.388,0.000,-0.001,-0.001,0.542,0.204,-9.793
1247,1002.412,388.259,-169.638,13.865,-0.017,-0.019,0.921,-0.388,0.000,0.000,0.000,-1.000,0.017,0.019,-0.921,0.388,0.000,-0.004,-0.001,0.452,0.203,-9.796
1248,1003.180,387.947,-169.958,13.891,-0.019,-0.019,0.922,-0.387,0.000,0.000,0.000,-1.000,0.019,0.019,-0.922,0.387,0.000,0.007,-0.001,0.480,0.204,-9.796
1249,1003.848,387.676,-170.236,13.914,-0.020,-0.020,0.922,-0.387,0.000,0.000,0.000,-1.000,0.020,0.020,-0.922,0.387,0.000,-0.000,-0.001,0.504,0.203,-9.795
1250,1004.617,387.363,-170.556,13.941,-0.019,-0.019,0.922,-0.386,0.000,0.000,0.000,-1.000,0.019,0.019,-0.922,0.386,0.000,-0.003,-0.001,0.480,0.203,-9.796
1251,1005.319,387.078,-170.847,13.965,-0.018,-0.019,0.922,-0.386,0.000,0.000,0.000,-1.000,0.018,0.019,-0.922,0.386,0.000,0.002,-0.001,0.475,0.203,-9.796
